Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H1,2001,2001,2001,6,1,0,M,882,Samoa,WSM,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,8,kg,2648,-1,N/A,,2648,,17897,17897,,0
H1,2005,2005,2005,6,1,0,M,882,Samoa,WSM,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,249,-1,N/A,,249,,12490,12490,,6
H1,2005,2005,2005,6,1,0,M,882,Samoa,WSM,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,4,-1,N/A,,4,,185,185,,6
H1,2006,2006,2006,6,1,0,M,882,Samoa,WSM,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,148,-1,N/A,,148,,7412,7412,,6
H1,2006,2006,2006,6,1,0,M,882,Samoa,WSM,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,22,-1,N/A,,22,,1125,1125,,6
H1,2006,2006,2006,6,1,0,M,882,Samoa,WSM,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,1,-1,N/A,,1,,27,27,,6
H1,2006,2006,2006,6,1,0,M,882,Samoa,WSM,242,Fiji,FJI,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,10,-1,N/A,,10,,481,481,,6
H1,2006,2006,2006,6,1,0,M,882,Samoa,WSM,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,85,-1,N/A,,85,,4233,4233,,6
H1,2006,2006,2006,6,1,0,M,882,Samoa,WSM,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,31,-1,N/A,,31,,1547,1547,,6
H1,2007,2007,2007,6,1,0,M,882,Samoa,WSM,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,491,-1,N/A,,491,,24542,24542,,6
H1,2007,2007,2007,6,1,0,M,882,Samoa,WSM,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,142,-1,N/A,,142,,7091,7091,,6
H1,2007,2007,2007,6,1,0,M,882,Samoa,WSM,242,Fiji,FJI,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,1,-1,N/A,,1,,74,74,,6
H1,2007,2007,2007,6,1,0,M,882,Samoa,WSM,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,3,-1,N/A,,3,,152,152,,6
H1,2007,2007,2007,6,1,0,M,882,Samoa,WSM,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,304,-1,N/A,,304,,15221,15221,,6
H1,2007,2007,2007,6,1,0,M,882,Samoa,WSM,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,40,-1,N/A,,40,,2004,2004,,6
H1,2008,2008,2008,6,1,0,M,882,Samoa,WSM,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,100,-1,N/A,,100,,5106,5106,,6
H1,2008,2008,2008,6,1,0,M,882,Samoa,WSM,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,51,-1,N/A,,51,,2607,2607,,6
H1,2008,2008,2008,6,1,0,M,882,Samoa,WSM,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,41,-1,N/A,,41,,2104,2104,,6
H1,2008,2008,2008,6,1,0,M,882,Samoa,WSM,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,8,-1,N/A,,8,,394,394,,6
H1,2008,2008,2008,6,1,0,X,882,Samoa,WSM,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,0,-1,N/A,,,,6,,6,6
H1,2008,2008,2008,6,1,0,X,882,Samoa,WSM,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,0,-1,N/A,,,,6,,6,6
H3,2009,2009,2009,6,1,0,M,882,Samoa,WSM,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,18,-1,N/A,,18,,1131,1131,,6
H3,2009,2009,2009,6,1,0,M,882,Samoa,WSM,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,8,-1,N/A,,8,,480,480,,6
H3,2009,2009,2009,6,1,0,M,882,Samoa,WSM,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,3,-1,N/A,,3,,175,175,,6
H3,2009,2009,2009,6,1,0,M,882,Samoa,WSM,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,5,-1,N/A,,5,,305,305,,6
H3,2009,2009,2009,6,1,0,M,882,Samoa,WSM,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,2,-1,N/A,,2,,142,142,,6
H3,2009,2009,2009,6,1,0,M,882,Samoa,WSM,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,0,-1,N/A,,,,29,29,,6
H3,2010,2010,2010,6,1,0,M,882,Samoa,WSM,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,111,-1,N/A,,111,,6121,6121,,6
H3,2010,2010,2010,6,1,0,M,882,Samoa,WSM,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,46,-1,N/A,,46,,2530,2530,,6
H3,2010,2010,2010,6,1,0,M,882,Samoa,WSM,242,Fiji,FJI,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,2,-1,N/A,,2,,86,86,,6
H3,2010,2010,2010,6,1,0,M,882,Samoa,WSM,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,26,-1,N/A,,26,,1446,1446,,6
H3,2010,2010,2010,6,1,0,M,882,Samoa,WSM,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,36,-1,N/A,,36,,1988,1988,,6
H3,2010,2010,2010,6,1,0,M,882,Samoa,WSM,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,1,-1,N/A,,1,,71,71,,6
H3,2011,2011,2011,6,1,0,M,882,Samoa,WSM,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,69,-1,N/A,,69,,3300,3300,,6
H3,2011,2011,2011,6,1,0,M,882,Samoa,WSM,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,3,-1,N/A,,3,,159,159,,6
H3,2011,2011,2011,6,1,0,M,882,Samoa,WSM,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,1,-1,N/A,,1,,35,35,,6
H3,2011,2011,2011,6,1,0,M,882,Samoa,WSM,242,Fiji,FJI,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,13,-1,N/A,,13,,642,642,,6
H3,2011,2011,2011,6,1,0,M,882,Samoa,WSM,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,47,-1,N/A,,47,,2259,2259,,6
H3,2011,2011,2011,6,1,0,M,882,Samoa,WSM,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,4,-1,N/A,,4,,204,204,,6
H4,2012,2012,2012,6,1,0,M,882,Samoa,WSM,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,-1,N/A,,-1,N/A,,,,29517,29517,,0
H4,2012,2012,2012,6,1,0,M,882,Samoa,WSM,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,-1,N/A,,-1,N/A,,,,22562,22562,,0
H4,2012,2012,2012,6,1,0,M,882,Samoa,WSM,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,-1,N/A,,-1,N/A,,,,1595,1595,,0
H4,2012,2012,2012,6,1,0,M,882,Samoa,WSM,242,Fiji,FJI,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,-1,N/A,,-1,N/A,,,,1,1,,0
H4,2012,2012,2012,6,1,0,M,882,Samoa,WSM,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,-1,N/A,,-1,N/A,,,,53,53,,0
H4,2012,2012,2012,6,1,0,M,882,Samoa,WSM,410,Rep. of Korea,KOR,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,-1,N/A,,-1,N/A,,,,411,411,,0
H4,2012,2012,2012,6,1,0,M,882,Samoa,WSM,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,-1,N/A,,-1,N/A,,,,4847,4847,,0
H4,2012,2012,2012,6,1,0,M,882,Samoa,WSM,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,-1,N/A,,-1,N/A,,,,48,48,,0
H4,2012,2012,2012,6,1,0,X,882,Samoa,WSM,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,-1,N/A,,-1,N/A,,,,83,,83,0
H4,2012,2012,2012,6,1,0,X,882,Samoa,WSM,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,-1,N/A,,-1,N/A,,,,83,,83,0
H4,2013,2013,2013,6,1,0,M,882,Samoa,WSM,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,346,-1,N/A,,346,,23298,23298,,6
H4,2013,2013,2013,6,1,0,M,882,Samoa,WSM,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,309,-1,N/A,,309,,20807,20807,,6
H4,2013,2013,2013,6,1,0,M,882,Samoa,WSM,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,18,-1,N/A,,18,,1224,1224,,6
H4,2013,2013,2013,6,1,0,M,882,Samoa,WSM,757,Switzerland,CHE,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,17,-1,N/A,,17,,1165,1165,,6
H4,2013,2013,2013,6,1,0,M,882,Samoa,WSM,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,2,-1,N/A,,2,,102,102,,6
H4,2013,2013,2013,6,1,0,X,882,Samoa,WSM,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,0,-1,N/A,,,,20,,20,6
H4,2013,2013,2013,6,1,0,X,882,Samoa,WSM,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,0,-1,N/A,,,,20,,20,6
H4,2014,2014,2014,6,1,0,M,882,Samoa,WSM,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,1928,-1,N/A,,1928,,125515,125515,,6
H4,2014,2014,2014,6,1,0,M,882,Samoa,WSM,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,512,-1,N/A,,512,,33321,33321,,6
H4,2014,2014,2014,6,1,0,M,882,Samoa,WSM,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,834,-1,N/A,,834,,54291,54291,,6
H4,2014,2014,2014,6,1,0,M,882,Samoa,WSM,540,New Caledonia,NCL,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,16,-1,N/A,,16,,1017,1017,,6
H4,2014,2014,2014,6,1,0,M,882,Samoa,WSM,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,527,-1,N/A,,527,,34302,34302,,6
H4,2014,2014,2014,6,1,0,M,882,Samoa,WSM,764,Thailand,THA,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,8,-1,N/A,,8,,507,507,,6
H4,2014,2014,2014,6,1,0,M,882,Samoa,WSM,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,2,-1,N/A,,2,,114,114,,6
H4,2014,2014,2014,6,1,0,M,882,Samoa,WSM,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,30,-1,N/A,,30,,1963,1963,,6
H4,2014,2014,2014,6,1,0,X,882,Samoa,WSM,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,0,-1,N/A,,,,19,,19,6
H4,2014,2014,2014,6,1,0,X,882,Samoa,WSM,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,0,-1,N/A,,,,19,,19,6
H4,2015,2015,2015,6,1,0,M,882,Samoa,WSM,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,8462,-1,N/A,,8462,,577760,577760,,6
H4,2015,2015,2015,6,1,0,M,882,Samoa,WSM,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,823,-1,N/A,,823,,56205,56205,,6
H4,2015,2015,2015,6,1,0,M,882,Samoa,WSM,96,Brunei Darussalam,BRN,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,13,-1,N/A,,13,,905,905,,6
H4,2015,2015,2015,6,1,0,M,882,Samoa,WSM,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,6,-1,N/A,,6,,405,405,,6
H4,2015,2015,2015,6,1,0,M,882,Samoa,WSM,242,Fiji,FJI,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,6,-1,N/A,,6,,404,404,,6
H4,2015,2015,2015,6,1,0,M,882,Samoa,WSM,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,3,-1,N/A,,3,,172,172,,6
H4,2015,2015,2015,6,1,0,M,882,Samoa,WSM,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,3,-1,N/A,,3,,219,219,,6
H4,2015,2015,2015,6,1,0,M,882,Samoa,WSM,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,7584,-1,N/A,,7584,,517868,517868,,6
H4,2015,2015,2015,6,1,0,M,882,Samoa,WSM,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,23,-1,N/A,,23,,1583,1583,,6
H4,2015,2015,2015,6,1,0,X,882,Samoa,WSM,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,21,-1,N/A,,21,,1560,,1560,6
H4,2015,2015,2015,6,1,0,X,882,Samoa,WSM,242,Fiji,FJI,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,9,-1,N/A,,9,,694,,694,6
H4,2015,2015,2015,6,1,0,X,882,Samoa,WSM,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,12,-1,N/A,,12,,866,,866,6
H4,2016,2016,2016,6,1,0,M,882,Samoa,WSM,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,242,-1,N/A,,242,,16416,16416,,6
H4,2016,2016,2016,6,1,0,M,882,Samoa,WSM,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,92,-1,N/A,,92,,6225,6225,,6
H4,2016,2016,2016,6,1,0,M,882,Samoa,WSM,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,4,-1,N/A,,4,,243,243,,6
H4,2016,2016,2016,6,1,0,M,882,Samoa,WSM,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,133,-1,N/A,,133,,8989,8989,,6
H4,2016,2016,2016,6,1,0,M,882,Samoa,WSM,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,14,-1,N/A,,14,,960,960,,6
H4,2016,2016,2016,6,1,0,X,882,Samoa,WSM,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,0,-1,N/A,,,,8,,8,6
H4,2016,2016,2016,6,1,0,X,882,Samoa,WSM,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,0,-1,N/A,,,,8,,8,6
H4,2017,2017,2017,6,1,0,M,882,Samoa,WSM,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,557,-1,N/A,0,557,,40430,40430.692,,0
H4,2017,2017,2017,6,1,0,M,882,Samoa,WSM,16,American Samoa,ASM,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,1,-1,N/A,0,1,,77,77.484,,0
H4,2017,2017,2017,6,1,0,M,882,Samoa,WSM,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,448,-1,N/A,0,448,,32548,32548.227,,0
H4,2017,2017,2017,6,1,0,M,882,Samoa,WSM,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,3,-1,N/A,0,3,,268,268.033,,0
H4,2017,2017,2017,6,1,0,M,882,Samoa,WSM,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,1,-1,N/A,0,1,,123,123.738,,0
H4,2017,2017,2017,6,1,0,M,882,Samoa,WSM,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,9,-1,N/A,0,9,,670,670.083,,0
H4,2017,2017,2017,6,1,0,M,882,Samoa,WSM,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,87,-1,N/A,0,87,,6331,6331.589,,0
