Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H0,1994,1994,1994,6,1,0,M,768,Togo,TGO,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,8,kg,9855,-1,N/A,,9855,,10773,10773,,0
H3,2008,2008,2008,6,1,0,M,768,Togo,TGO,251,France,FRA,251,France,FRA,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,567,,95269,95269.522,,0
H3,2008,2008,2008,6,1,0,M,768,Togo,TGO,251,France,FRA,251,France,FRA,C01,Clearance for home use,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,510,,2904,2904.835,,0
H3,2008,2008,2008,6,1,0,M,768,Togo,TGO,251,France,FRA,251,France,FRA,C05,Free zone,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,2,,466,466.577,,0
H3,2008,2008,2008,6,1,0,M,768,Togo,TGO,251,France,FRA,251,France,FRA,C06,Inward processing,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,55,,91898,91898.109,,0
H3,2008,2008,2008,6,1,0,M,768,Togo,TGO,0,World,W00,251,France,FRA,C05,Free zone,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,2,,466,466.577,,0
H3,2008,2008,2008,6,1,0,M,768,Togo,TGO,0,World,W00,251,France,FRA,C06,Inward processing,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,55,,91898,91898.109,,0
H3,2008,2008,2008,6,1,0,M,768,Togo,TGO,0,World,W00,251,France,FRA,C01,Clearance for home use,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,510,,2904,2904.835,,0
H3,2008,2008,2008,6,1,0,M,768,Togo,TGO,0,World,W00,251,France,FRA,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,567,,95269,95269.522,,0
H3,2008,2008,2008,6,1,0,M,768,Togo,TGO,0,World,W00,699,India,IND,C05,Free zone,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,80,,81423,81423.555,,0
H3,2008,2008,2008,6,1,0,M,768,Togo,TGO,0,World,W00,56,Belgium,BEL,C01,Clearance for home use,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,409,,85680,85680.371,,0
H3,2008,2008,2008,6,1,0,M,768,Togo,TGO,0,World,W00,276,Germany,DEU,C01,Clearance for home use,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,1400,,3575,3575.168,,0
H3,2008,2008,2008,6,1,0,M,768,Togo,TGO,0,World,W00,276,Germany,DEU,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,1400,,3575,3575.168,,0
H3,2008,2008,2008,6,1,0,M,768,Togo,TGO,0,World,W00,56,Belgium,BEL,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,409,,85680,85680.371,,0
H3,2008,2008,2008,6,1,0,M,768,Togo,TGO,0,World,W00,699,India,IND,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,80,,81423,81423.555,,0
H3,2008,2008,2008,6,1,0,M,768,Togo,TGO,699,India,IND,0,World,W00,C05,Free zone,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,80,,81423,81423.555,,0
H3,2008,2008,2008,6,1,0,M,768,Togo,TGO,56,Belgium,BEL,0,World,W00,C01,Clearance for home use,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,409,,85680,85680.371,,0
H3,2008,2008,2008,6,1,0,M,768,Togo,TGO,276,Germany,DEU,0,World,W00,C01,Clearance for home use,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,1400,,3575,3575.168,,0
H3,2008,2008,2008,6,1,0,M,768,Togo,TGO,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,1400,,3575,3575.168,,0
H3,2008,2008,2008,6,1,0,M,768,Togo,TGO,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,409,,85680,85680.371,,0
H3,2008,2008,2008,6,1,0,M,768,Togo,TGO,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,80,,81423,81423.555,,0
H3,2008,2008,2008,6,1,0,M,768,Togo,TGO,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,567,,95269,95269.522,,0
H3,2008,2008,2008,6,1,0,M,768,Togo,TGO,251,France,FRA,0,World,W00,C01,Clearance for home use,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,510,,2904,2904.835,,0
H3,2008,2008,2008,6,1,0,M,768,Togo,TGO,251,France,FRA,0,World,W00,C05,Free zone,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,2,,466,466.577,,0
H3,2008,2008,2008,6,1,0,M,768,Togo,TGO,251,France,FRA,0,World,W00,C06,Inward processing,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,55,,91898,91898.109,,0
H3,2008,2008,2008,6,1,0,M,768,Togo,TGO,0,World,W00,0,World,W00,C06,Inward processing,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,55,,91898,91898.109,,0
H3,2008,2008,2008,6,1,0,M,768,Togo,TGO,0,World,W00,0,World,W00,C05,Free zone,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,82,,81890,81890.132,,0
H3,2008,2008,2008,6,1,0,M,768,Togo,TGO,0,World,W00,0,World,W00,C01,Clearance for home use,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,2319,,92160,92160.375,,0
H3,2008,2008,2008,6,1,0,M,768,Togo,TGO,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,2456,,265948,265948.616,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,826,United Kingdom,GBR,826,United Kingdom,GBR,C05,Free zone,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,5,,291,291.758,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,204,Benin,BEN,204,Benin,BEN,C01,Clearance for home use,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,108,,6506,6506.843,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,208,Denmark,DNK,208,Denmark,DNK,C01,Clearance for home use,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,441,,33774,33774.174,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,579,Norway,NOR,579,Norway,NOR,C01,Clearance for home use,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,1,,2161,2161.828,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,757,Switzerland,CHE,757,Switzerland,CHE,C01,Clearance for home use,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,1,,1389,1389.077,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,826,United Kingdom,GBR,826,United Kingdom,GBR,C01,Clearance for home use,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,134,,16416,16416.865,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,702,Singapore,SGP,251,France,FRA,C01,Clearance for home use,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,3,,1681,1681.682,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,56,Belgium,BEL,56,Belgium,BEL,C01,Clearance for home use,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,102,,4190,4190.009,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,276,Germany,DEU,276,Germany,DEU,C01,Clearance for home use,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,30,,1724,1724.664,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,276,Germany,DEU,251,France,FRA,C01,Clearance for home use,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,4,,2943,2943.066,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,204,Benin,BEN,204,Benin,BEN,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,108,,6506,6506.843,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,208,Denmark,DNK,208,Denmark,DNK,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,441,,33774,33774.174,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,579,Norway,NOR,579,Norway,NOR,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,1,,2161,2161.828,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,757,Switzerland,CHE,757,Switzerland,CHE,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,1,,1389,1389.077,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,826,United Kingdom,GBR,826,United Kingdom,GBR,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,139,,16708,16708.623,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,702,Singapore,SGP,251,France,FRA,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,3,,1681,1681.682,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,56,Belgium,BEL,56,Belgium,BEL,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,102,,4190,4190.009,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,276,Germany,DEU,276,Germany,DEU,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,30,,1724,1724.664,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,276,Germany,DEU,251,France,FRA,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,4,,2943,2943.066,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,156,China,CHN,156,China,CHN,C05,Free zone,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,60,,9134,9134.282,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,156,China,CHN,156,China,CHN,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,60,,9134,9134.282,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,251,France,FRA,204,Benin,BEN,C01,Clearance for home use,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,420,,2019,2019.957,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,251,France,FRA,204,Benin,BEN,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,420,,2019,2019.957,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,251,France,FRA,251,France,FRA,C01,Clearance for home use,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,114,,19431,19431.943,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,251,France,FRA,251,France,FRA,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,114,,19431,19431.943,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,156,China,CHN,0,World,W00,C05,Free zone,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,60,,9134,9134.282,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,826,United Kingdom,GBR,0,World,W00,C05,Free zone,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,5,,291,291.758,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,56,Belgium,BEL,0,World,W00,C01,Clearance for home use,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,102,,4190,4190.009,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,204,Benin,BEN,0,World,W00,C01,Clearance for home use,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,108,,6506,6506.843,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,208,Denmark,DNK,0,World,W00,C01,Clearance for home use,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,441,,33774,33774.174,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,579,Norway,NOR,0,World,W00,C01,Clearance for home use,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,1,,2161,2161.828,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,702,Singapore,SGP,0,World,W00,C01,Clearance for home use,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,3,,1681,1681.682,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,757,Switzerland,CHE,0,World,W00,C01,Clearance for home use,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,1,,1389,1389.077,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,826,United Kingdom,GBR,0,World,W00,C01,Clearance for home use,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,134,,16416,16416.865,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,276,Germany,DEU,0,World,W00,C01,Clearance for home use,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,34,,4667,4667.73,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,251,France,FRA,0,World,W00,C01,Clearance for home use,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,534,,21451,21451.9,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,60,,9134,9134.282,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,204,Benin,BEN,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,108,,6506,6506.843,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,208,Denmark,DNK,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,441,,33774,33774.174,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,579,Norway,NOR,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,1,,2161,2161.828,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,702,Singapore,SGP,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,3,,1681,1681.682,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,757,Switzerland,CHE,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,1,,1389,1389.077,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,139,,16708,16708.623,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,102,,4190,4190.009,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,34,,4667,4667.73,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,534,,21451,21451.9,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,1423,,101666,101666.148,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,0,World,W00,0,World,W00,C01,Clearance for home use,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,1358,,92240,92240.108,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,0,World,W00,0,World,W00,C05,Free zone,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,65,,9426,9426.04,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,0,World,W00,156,China,CHN,C05,Free zone,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,0,-1,N/A,0,60,,9134,9134.282,,0
