Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H0,1995,1995,1995,6,1,0,M,462,Maldives,MDV,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,153,-1,N/A,,,,963,963,,0
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,724,Spain,ESP,0,World,W00,C01,Clearance for home use,1000,Air,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,1,-1,N/A,0,1,0,129,129.134,89.98,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,360,Indonesia,IDN,0,World,W00,C01,Clearance for home use,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,0,-1,N/A,0,0,0,46,46.216,34.735,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,36,Australia,AUS,0,World,W00,C01,Clearance for home use,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,6,-1,N/A,0,6,0,544,544.201,432.688,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,380,Italy,ITA,0,World,W00,C01,Clearance for home use,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,1174,-1,N/A,0,1174,0,100147,100147.533,88863.983,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,528,Netherlands,NLD,0,World,W00,C01,Clearance for home use,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,146,-1,N/A,0,146,0,12455,12455.022,11289.737,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,251,France,FRA,0,World,W00,C01,Clearance for home use,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,486,-1,N/A,0,486,0,41488,41488.55,37015.36,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,392,Japan,JPN,0,World,W00,C01,Clearance for home use,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,2,-1,N/A,0,2,0,200,200.119,200.119,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,724,Spain,ESP,0,World,W00,C01,Clearance for home use,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,91,-1,N/A,0,91,0,7808,7808.148,12884.944,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,757,Switzerland,CHE,0,World,W00,C01,Clearance for home use,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,58,-1,N/A,0,58,0,5005,5005.87,4240.593,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,490,"Other Asia, nes",S19,0,World,W00,C01,Clearance for home use,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,528,-1,N/A,0,528,0,45079,45079.17,41816.912,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,124,Canada,CAN,0,World,W00,C01,Clearance for home use,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,65,-1,N/A,0,65,0,5574,5574.039,5062.652,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,480,Mauritius,MUS,0,World,W00,C01,Clearance for home use,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,14,-1,N/A,0,14,0,1257,1257.129,1224.729,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,643,Russian Federation,RUS,0,World,W00,C01,Clearance for home use,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,0,-1,N/A,0,0,0,84,84.123,70.019,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,372,Ireland,IRL,0,World,W00,C01,Clearance for home use,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,43,-1,N/A,0,43,0,3725,3725.141,2789.487,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,620,Portugal,PRT,0,World,W00,C01,Clearance for home use,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,0,-1,N/A,0,0,0,31,31.764,23.608,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,705,Slovenia,SVN,0,World,W00,C01,Clearance for home use,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,11,-1,N/A,0,11,0,1015,1015.882,830.659,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,826,United Kingdom,GBR,0,World,W00,C01,Clearance for home use,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,131,-1,N/A,0,131,0,11242,11242.185,9959.711,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,792,Turkey,TUR,0,World,W00,C01,Clearance for home use,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,0,-1,N/A,0,0,0,40,40.434,35.004,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,344,"China, Hong Kong SAR",HKG,0,World,W00,C01,Clearance for home use,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,463,-1,N/A,0,463,0,39491,39491.409,36805.823,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,276,Germany,DEU,0,World,W00,C01,Clearance for home use,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,2111,-1,N/A,0,2111,0,180085,180085.238,163212.059,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,458,Malaysia,MYS,0,World,W00,C01,Clearance for home use,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,1,-1,N/A,0,1,0,97,97.186,77.061,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,842,USA,USA,0,World,W00,C01,Clearance for home use,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,776,-1,N/A,0,776,0,66228,66228.651,60608.556,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,699,India,IND,0,World,W00,C01,Clearance for home use,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,478,-1,N/A,0,478,0,40838,40838.323,36947.195,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,156,China,CHN,0,World,W00,C01,Clearance for home use,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,892,-1,N/A,0,892,0,76143,76143.69,70015.772,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,764,Thailand,THA,0,World,W00,C01,Clearance for home use,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,189,-1,N/A,0,189,0,16185,16185.432,15013.704,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,702,Singapore,SGP,0,World,W00,C01,Clearance for home use,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,105,-1,N/A,0,105,0,8994,8994.89,7920.447,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,144,Sri Lanka,LKA,0,World,W00,C01,Clearance for home use,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,142,-1,N/A,0,142,0,12161,12161.163,11280.955,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,784,United Arab Emirates,ARE,0,World,W00,C01,Clearance for home use,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,147,-1,N/A,0,147,0,12619,12619.007,10886.688,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,0,World,W00,0,World,W00,C01,Clearance for home use,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,8073,-1,N/A,0,8073,0,688590,688590.516,629543.196,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,528,Netherlands,NLD,0,World,W00,C00,All CPCs,9200,"Postal consignments, mail or courier shipment",9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,8,-1,N/A,0,8,0,762,762.057,268.055,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,724,Spain,ESP,0,World,W00,C00,All CPCs,9200,"Postal consignments, mail or courier shipment",9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,90,-1,N/A,0,90,0,7679,7679.014,12794.965,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,36,Australia,AUS,0,World,W00,C00,All CPCs,9200,"Postal consignments, mail or courier shipment",9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,6,-1,N/A,0,6,0,544,544.201,432.688,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,392,Japan,JPN,0,World,W00,C00,All CPCs,9200,"Postal consignments, mail or courier shipment",9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,2,-1,N/A,0,2,0,200,200.119,200.119,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,251,France,FRA,0,World,W00,C00,All CPCs,9200,"Postal consignments, mail or courier shipment",9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,23,-1,N/A,0,23,0,1988,1988.776,1366.379,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,380,Italy,ITA,0,World,W00,C00,All CPCs,9200,"Postal consignments, mail or courier shipment",9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,116,-1,N/A,0,116,0,9925,9925.176,8100.021,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,9200,"Postal consignments, mail or courier shipment",9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,5,-1,N/A,0,5,0,486,486.369,430.326,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,9200,"Postal consignments, mail or courier shipment",9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,11,-1,N/A,0,11,0,972,972.035,922.32,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,276,Germany,DEU,0,World,W00,C00,All CPCs,9200,"Postal consignments, mail or courier shipment",9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,368,-1,N/A,0,368,0,31417,31417.713,29676.923,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,699,India,IND,0,World,W00,C00,All CPCs,9200,"Postal consignments, mail or courier shipment",9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,5,-1,N/A,0,5,0,443,443.142,400.173,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,144,Sri Lanka,LKA,0,World,W00,C00,All CPCs,9200,"Postal consignments, mail or courier shipment",9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,0,-1,N/A,0,0,0,35,35.973,24.022,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,9200,"Postal consignments, mail or courier shipment",9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,1,-1,N/A,0,1,0,163,163.588,149.089,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,702,Singapore,SGP,0,World,W00,C00,All CPCs,9200,"Postal consignments, mail or courier shipment",9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,48,-1,N/A,0,48,0,4129,4129.112,3398.899,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,156,China,CHN,0,World,W00,C00,All CPCs,9200,"Postal consignments, mail or courier shipment",9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,18,-1,N/A,0,18,0,1546,1546.523,1183.607,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,842,USA,USA,0,World,W00,C00,All CPCs,9200,"Postal consignments, mail or courier shipment",9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,100,-1,N/A,0,100,0,8601,8601.08,7975.162,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,0,World,W00,0,World,W00,C00,All CPCs,9200,"Postal consignments, mail or courier shipment",9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,807,-1,N/A,0,807,0,68894,68894.878,67322.748,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,360,Indonesia,IDN,0,World,W00,C00,All CPCs,2100,Sea,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,0,-1,N/A,0,0,0,46,46.216,34.735,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,2100,Sea,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,4,-1,N/A,0,4,0,380,380.666,349.598,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,792,Turkey,TUR,0,World,W00,C00,All CPCs,2100,Sea,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,0,-1,N/A,0,0,0,40,40.434,35.004,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,380,Italy,ITA,0,World,W00,C00,All CPCs,2100,Sea,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,697,-1,N/A,0,697,0,59506,59506.034,55260.099,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,842,USA,USA,0,World,W00,C00,All CPCs,2100,Sea,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,262,-1,N/A,0,262,0,22347,22347.383,20388.495,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,528,Netherlands,NLD,0,World,W00,C00,All CPCs,2100,Sea,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,17,-1,N/A,0,17,0,1454,1454.37,1226.284,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,2100,Sea,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,344,-1,N/A,0,344,0,29421,29421.63,28136.627,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,251,France,FRA,0,World,W00,C00,All CPCs,2100,Sea,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,427,-1,N/A,0,427,0,36461,36461.91,33058.402,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,757,Switzerland,CHE,0,World,W00,C00,All CPCs,2100,Sea,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,58,-1,N/A,0,58,0,5005,5005.87,4240.593,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,124,Canada,CAN,0,World,W00,C00,All CPCs,2100,Sea,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,65,-1,N/A,0,65,0,5574,5574.039,5062.652,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,2100,Sea,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,76,-1,N/A,0,76,0,6528,6528.779,5462.405,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,699,India,IND,0,World,W00,C00,All CPCs,2100,Sea,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,37,-1,N/A,0,37,0,3178,3178.294,3043.728,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,144,Sri Lanka,LKA,0,World,W00,C00,All CPCs,2100,Sea,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,49,-1,N/A,0,49,0,4227,4227.564,3910.449,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,702,Singapore,SGP,0,World,W00,C00,All CPCs,2100,Sea,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,13,-1,N/A,0,13,0,1171,1171.569,1124.336,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,764,Thailand,THA,0,World,W00,C00,All CPCs,2100,Sea,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,100,-1,N/A,0,100,0,8554,8554.942,8082.444,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,156,China,CHN,0,World,W00,C00,All CPCs,2100,Sea,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,353,-1,N/A,0,353,0,30167,30167.933,29036.327,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,0,World,W00,0,World,W00,C00,All CPCs,2100,Sea,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,2509,-1,N/A,0,2509,0,214067,214067.636,198452.176,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,144,Sri Lanka,LKA,0,World,W00,C00,All CPCs,1000,Air,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,92,-1,N/A,0,92,0,7897,7897.626,7346.484,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,1000,Air,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,65,-1,N/A,0,65,0,5603,5603.859,4993.957,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,156,China,CHN,0,World,W00,C00,All CPCs,1000,Air,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,520,-1,N/A,0,520,0,44429,44429.234,39795.839,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,699,India,IND,0,World,W00,C00,All CPCs,1000,Air,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,436,-1,N/A,0,436,0,37216,37216.887,33503.294,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,764,Thailand,THA,0,World,W00,C00,All CPCs,1000,Air,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,89,-1,N/A,0,89,0,7630,7630.49,6931.26,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,702,Singapore,SGP,0,World,W00,C00,All CPCs,1000,Air,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,43,-1,N/A,0,43,0,3694,3694.209,3397.213,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,842,USA,USA,0,World,W00,C00,All CPCs,1000,Air,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,413,-1,N/A,0,413,0,35280,35280.188,32244.9,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,276,Germany,DEU,0,World,W00,C00,All CPCs,1000,Air,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,1743,-1,N/A,0,1743,0,148667,148667.525,133535.135,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,458,Malaysia,MYS,0,World,W00,C00,All CPCs,1000,Air,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,1,-1,N/A,0,1,0,97,97.186,77.061,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,1000,Air,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,447,-1,N/A,0,447,0,38138,38138.708,35533.904,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,1000,Air,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,129,-1,N/A,0,129,0,11078,11078.597,9810.622,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,380,Italy,ITA,0,World,W00,C00,All CPCs,1000,Air,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,360,-1,N/A,0,360,0,30716,30716.322,25503.863,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,251,France,FRA,0,World,W00,C00,All CPCs,1000,Air,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,35,-1,N/A,0,35,0,3037,3037.864,2590.579,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,528,Netherlands,NLD,0,World,W00,C00,All CPCs,1000,Air,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,120,-1,N/A,0,120,0,10238,10238.595,9795.398,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,724,Spain,ESP,0,World,W00,C00,All CPCs,1000,Air,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,1,-1,N/A,0,1,0,129,129.134,89.98,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,1000,Air,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,183,-1,N/A,0,183,0,15657,15657.54,13680.285,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,643,Russian Federation,RUS,0,World,W00,C00,All CPCs,1000,Air,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,0,-1,N/A,0,0,0,84,84.123,70.019,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,372,Ireland,IRL,0,World,W00,C00,All CPCs,1000,Air,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,43,-1,N/A,0,43,0,3725,3725.141,2789.487,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,480,Mauritius,MUS,0,World,W00,C00,All CPCs,1000,Air,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,14,-1,N/A,0,14,0,1257,1257.129,1224.729,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,620,Portugal,PRT,0,World,W00,C00,All CPCs,1000,Air,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,0,-1,N/A,0,0,0,31,31.764,23.608,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,705,Slovenia,SVN,0,World,W00,C00,All CPCs,1000,Air,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,11,-1,N/A,0,11,0,1015,1015.882,830.659,6
H5,2018,2018,2018,4,0,0,M,462,Maldives,MDV,0,World,W00,0,World,W00,C00,All CPCs,1000,Air,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,4755,-1,N/A,0,4755,0,405628,405628.002,363768.273,6
